"","Ks_5e-06Kd_0.005","Ks_0.000105Kd_0.105","Ks_0.000205Kd_0.205","Ks_0.000305Kd_0.305","Ks_0.000405Kd_0.405","Ks_0.000505Kd_0.505","Ks_0.000605Kd_0.605","Ks_0.000705Kd_0.705","Ks_0.000805Kd_0.805","Ks_0.000905Kd_0.905","Ks_0.001005Kd_1.005","Ks_0.001105Kd_1.105","Ks_0.001205Kd_1.205","Ks_0.001305Kd_1.305","Ks_0.001405Kd_1.405","Ks_0.001505Kd_1.505","Ks_0.001605Kd_1.605","Ks_0.001705Kd_1.705","Ks_0.001805Kd_1.805","Ks_0.001905Kd_1.905","Ks_0.002005Kd_2.005","Ks_0.002105Kd_2.105","Ks_0.002205Kd_2.205","Ks_0.002305Kd_2.305","Ks_0.002405Kd_2.405","Ks_0.002505Kd_2.505","Ks_0.002605Kd_2.605","Ks_0.002705Kd_2.705","Ks_0.002805Kd_2.805","Ks_0.002905Kd_2.905","Ks_0.003005Kd_3.005","Ks_0.003105Kd_3.105","Ks_0.003205Kd_3.205","Ks_0.003305Kd_3.305","Ks_0.003405Kd_3.405","Ks_0.003505Kd_3.505","Ks_0.003605Kd_3.605","Ks_0.003705Kd_3.705","Ks_0.003805Kd_3.805","Ks_0.003905Kd_3.905","Ks_0.004005Kd_4.005","Ks_0.004105Kd_4.105","Ks_0.004205Kd_4.205","Ks_0.004305Kd_4.305","Ks_0.004405Kd_4.405","Ks_0.004505Kd_4.505","Ks_0.004605Kd_4.605","Ks_0.004705Kd_4.705","Ks_0.004805Kd_4.805","Ks_0.004905Kd_4.905"
"11",0.247676050489702,0.187005194728003,0.000115534747958663,0.000165841113162531,0.189379592020124,0.122511526164158,0.000298876785112896,0.0720303958812018,0.000374621530200411,0.0439751904386664,0.264464863523461,0.000474488839915382,0.000504585646370688,0.00944813389937614,0.225203138247304,0.000586051019868685,0.000611434626881599,0.000635044569060403,0.000658050672523278,0.000679847820863604,0.000700932866243604,0.0673510946936632,0.000740488269886285,0.000758664553602429,0.0007764641390338,0.183999751591652,0.125159605860741,0.000826411902771581,0.00378727460172163,0.000856859190449187,0.0614791629509855,0.000885504830405421,0.0135943079432204,0.000911729958827192,0.0422383942512427,0.000936782308015739,0.147210010439641,0.000960150529386564,0.000971305998126033,0.137603787337159,0.000992526035401644,0.143818259770359,0.0010133276094009,0.001023197231192,0.00103238093527689,0.31225089347005,0.13383867543015,0.00105914041794025,0.182845536716412,0.0669184022245964
"12",0.219902431634923,6.63392769046673e-05,0.0309673895751437,0.000165841113162531,0.18620633889337,0.126281933480684,0.000298876785112896,0.0380179136449214,0.2595215873271,0.18187921508166,0.0191368527525458,0.105368928686056,0.000504585646370688,0.0258530995422933,0.00056047282873653,0.000586051019868685,0.000611434626881599,0.000635044569060403,0.207439787234976,0.0405962447323883,0.000700932866243604,0.000719617200106389,0.000740488269886285,0.14467466112526,0.0267899301469671,0.000793806718756668,0.000810422128170706,0.0119731998410012,0.000842107212255281,0.0527783118621035,0.257501772680102,0.124783085608282,0.00089870024582932,0.179323852035776,0.000924696423264406,0.000936782308015739,0.000948501039826212,0.137052380131172,0.000971305998126033,0.0009822510017842,0.257133093715427,0.12547479469851,0.0010133276094009,0.0688428413516174,0.0764867925004129,0.0114165897791382,0.00105028127989665,0.247782922972382,0.070102689259115,0.177401758039096
"13",0.125912016869348,0.000380179086615247,0.000585934360432552,0.000703318131689486,0.000771259634840929,0.003578164127985,0.00083974330163612,0.000854514917865767,0.0215504743012645,0.000870503434791983,0.000874427917446955,0.243438082367265,0.000877544971926383,0.000884769343850798,0.0328818335295888,0.100780602003221,0.000874152746628135,0.000878747709290761,0.0540532824814563,0.00087724607975765,0.000877487609320522,0.000877522327925863,0.000876729808686599,0.000876698006817927,0.155465124268845,0.000876992976347497,0.108074960378741,0.000875511927489943,0.0260097940108511,0.000874661082095467,0.00087436257113238,0.0349639128943201,0.000873675190797833,0.33057570431771,0.0933063650745685,0.000873287119328453,0.0607805662790185,0.00087304162533292,0.000872206350029272,0.000872346982059164,0.000872008129229539,0.000870716217658857,0.122794153498545,0.148536488430605,0.134697163134397,0.117483036769971,0.325340169157157,0.000870816007983268,0.182409523091472,0.000870671958752148
"14",2.27338047610072e-05,0.149348065619321,0.00756234067606961,0.000703318131689486,0.000771259634840929,0.000813792120739879,0.00083974330163612,0.000854514917865767,0.114480095683721,0.000870503434791983,0.129856658253178,0.0294802736046783,0.000877544971926383,0.000884769343850798,0.230445129485533,0.000879005513455062,0.0442284965602611,0.18884727235636,0.108606964476416,0.188438370091677,0.04741830887633,0.0643252973995389,0.000876729808686599,0.000876698006817927,0.000876421831220854,0.331137005853099,0.000875663030008038,0.201382543979509,0.00272678200007891,0.0687615791340551,0.00087436257113238,0.000874107420424637,0.000873675190797833,0.0584936537423971,0.000873401158089529,0.000873287119328453,0.307110563005131,0.150062021818734,0.0299306140100037,0.464429220635081,0.000872008129229539,0.000870716217658857,0.093869686632947,0.000872278108978145,0.000871379724727497,0.000871535469331459,0.000871018517449757,0.209875995130434,0.000870619514760948,0.187799368720285
"15",2.27338047610072e-05,0.126740472265486,0.152952186132709,0.0407840366617618,0.000771259634840929,0.198749234041946,0.095694375097825,0.0212074959408907,0.000863417343225901,0.000870503434791983,0.000874427917446955,0.000876302883203592,0.000877544971926383,0.000884769343850798,0.000879192365609352,0.212518617185136,0.0230741353278911,0.000878747709290761,0.0104590935994198,0.0742519065644891,0.000877487609320522,0.00839658107986387,0.0708565505746803,0.000876698006817927,0.125361541774816,0.256607690367674,0.0622685380641579,0.0490121720442652,0.122276379446395,0.000874661082095467,0.00087436257113238,0.000874107420424637,0.000873675190797833,0.0545430560889567,0.000873401158089529,0.000873287119328453,0.000872593392097918,0.208579600116359,0.000872206350029272,0.260059479018638,0.233826884418926,0.12788348394935,0.000871932827743145,0.0139984836786688,0.164957498132047,0.0969022070694246,0.000871018517449757,0.000870816007983268,0.204132900007071,0.100826515988757
"16",0.0284056687706173,0.0747263553550329,0.000409211222788533,0.0184549367888042,0.127703664922143,0.000315824879657094,0.182633986792939,0.00938471223657755,0.00486164735486064,0.00028058054898073,0.000276178174027118,0.255606401233429,0.00027045883390887,0.000267671091119481,0.000265632202448519,0.00026411847007186,0.000262457939775084,0.000261369768498288,0.194890128134636,0.0233813015993246,0.0151601112300939,0.000257485407875325,0.311158178873115,0.000256044497281657,0.000255414083257586,0.000255277105669574,0.00025444926777544,0.000253865017879209,0.0222783985992067,0.000252737365532397,0.000252422029871903,0.0693450545324149,0.000251617980113857,0.000251697840176231,0.0260789202618807,0.0789673110981448,0.000250787056312339,0.000250552995241473,0.0238051078786959,0.219935417925795,0.000249912397009649,0.175165169975896,0.000249297458129969,0.00024911193871984,0.0143096649069662,0.156654629584665,0.0002487677942039,0.000248634442208429,0.000248281105134643,0.000247899377839034
"17",0.447495052660193,0.000420180961637681,0.118940059040444,0.000366908928596859,0.00033649286439785,0.000315824879657094,0.000302376223834971,0.000293172169732002,0.000285964870443544,0.00028058054898073,0.256981493503311,0.0961491665867615,0.0347578756211423,0.175541935544218,0.175427240420597,0.0103088750477104,0.100722412802321,0.0753951068117963,0.000260294131266045,0.0431071832453113,0.349884270967045,0.328421726567246,0.117166168860579,0.257302467060651,0.137767408134383,0.144229601842116,0.00025444926777544,0.266905063853095,0.000253352296778773,0.105354420104107,0.000252422029871903,0.000252144695479719,0.0209983502992198,0.0591517988736207,0.0476586951471704,0.000251072175596717,0.260027199571439,0.0735030605990327,0.000250074803452511,0.000250048651765357,0.000249912397009649,0.0265386945217458,0.0540745534804465,0.00024911193871984,0.0489706293433734,0.000248907713963356,0.0002487677942039,0.000248634442208429,0.045669955055982,0.000247899377839034
"18",4.93811957061487e-05,0.125876399322981,0.000409211222788533,0.156603597221083,0.0487843287831697,0.000315824879657094,0.000302376223834971,0.150423764451332,0.000285964870443544,0.00028058054898073,0.310817307700677,0.000272831708054728,0.00027045883390887,0.000267671091119481,0.000265632202448519,0.111023668809831,0.127871641637605,0.12072540686251,0.000260294131266045,0.000259116636722855,0.000257926893943956,0.285867215623313,0.0520449820373662,0.000256044497281657,0.0620853012978502,0.0100336837991544,0.0221009640997217,0.0863288942885796,0.294667307395931,0.000252737365532397,0.0472801704071146,0.000252144695479719,0.032860214960146,0.0737472706615014,0.000251331746511904,0.328244201694094,0.00854536224220187,0.11281496119419,0.000250074803452511,0.000250048651765357,0.0979730355501693,0.000249557619847105,0.000249297458129969,0.00024911193871984,0.0830184520570121,0.0445269478669951,0.0002487677942039,0.000248634442208429,0.000248281105134643,0.000247899377839034
"19",5.31462661890039e-05,0.000186757083825274,0.205689051601859,7.68502206385112e-05,6.36183759251971e-05,5.64297713370183e-05,0.126642396538117,5.04276786428956e-05,4.85879782277798e-05,4.72937472125129e-05,0.00827696236788611,0.236459642658865,4.46903199594693e-05,0.139914846994873,4.3575040967251e-05,0.18461030167449,4.32405226850928e-05,4.27266542948102e-05,4.24206766318462e-05,4.20420883749729e-05,0.0755430406887435,4.15919914120766e-05,0.00540921973628997,4.13111786395636e-05,0.120219718351482,0.246672591738289,0.12302358338781,4.08162762318013e-05,0.0335755499561245,0.159856203351065,0.0168184539354457,0.145259456868174,4.04959650223333e-05,0.0562141325964008,4.05809943414813e-05,0.200536477459492,4.00598045883663e-05,4.00979427202829e-05,0.452235354967911,0.0665986647485168,3.99958486434239e-05,0.163950907367514,3.97675897216868e-05,3.99382351857831e-05,3.98975545400271e-05,0.00907221149460702,4.00480755505813e-05,0.0969535388139047,3.97582448398301e-05,3.95562239136932e-05
"20",5.31462661890039e-05,0.000186757083825274,0.000108475553727695,7.68502206385112e-05,6.36183759251971e-05,5.64297713370183e-05,0.0712391894078594,0.066567090627376,0.10264105872303,0.0583504448641514,4.59206161951103e-05,0.1465509467705,4.46903199594693e-05,0.0995189757943838,4.3575040967251e-05,4.31607744628923e-05,0.136772691284128,4.27266542948102e-05,4.24206766318462e-05,0.477859389110798,4.16957717902287e-05,0.0533836410916399,4.14402835290225e-05,4.13111786395636e-05,0.00429059282490089,0.0351336671719391,0.0219403387151395,4.08162762318013e-05,4.06778783174595e-05,0.0823400121916904,0.0950309005713215,0.14473674252152,0.0487108924693889,4.03504867416139e-05,4.05809943414813e-05,4.02009116215546e-05,4.00598045883663e-05,0.293035489929594,3.98723954813308e-05,0.0481881908958861,3.99958486434239e-05,3.98655143284301e-05,3.97675897216868e-05,0.132909002155184,0.116889211490987,4.0065633407973e-05,4.00480755505813e-05,0.345775862327677,3.97582448398301e-05,3.95562239136932e-05
"21",0.221784429352246,0.0263512297285648,0.000108475553727695,7.68502206385112e-05,6.36183759251971e-05,0.0461725300440593,0.229915192098789,5.04276786428956e-05,4.85879782277798e-05,4.72937472125129e-05,0.428463303080061,4.53685913834983e-05,0.18361967142883,0.0143100367688066,0.228276193951875,4.31607744628923e-05,0.0111176290847803,4.27266542948102e-05,0.0559579028337333,0.301703871881029,4.16957717902287e-05,4.15919914120766e-05,4.14402835290225e-05,0.0375260848396561,0.122947988035978,0.0478174865724281,0.201729886951802,4.08162762318013e-05,4.06778783174595e-05,4.07657532355409e-05,0.266898887670605,0.211250028705303,4.04959650223333e-05,4.03504867416139e-05,4.05809943414813e-05,4.02009116215546e-05,0.154158291984564,4.00979427202829e-05,0.136661048911052,0.175157740931435,3.99958486434239e-05,3.98655143284301e-05,3.97675897216868e-05,3.99382351857831e-05,0.0327979408769463,4.0065633407973e-05,0.156399994259948,0.0865936978329927,3.97582448398301e-05,3.95562239136932e-05
"22",0.0911463410652913,6.14896193545208e-05,0.000255335495669539,0.166330314080501,0.392038624697639,0.404226542336879,0.263865903141319,0.187041394483891,4.52753607536248e-06,4.48413410327241e-06,0.0482710766595926,0.166554501603514,0.267298554719488,4.0373209399503e-06,4.05051774181459e-06,0.169643010764241,3.96825184095063e-06,3.81235271468388e-06,3.86688199338649e-06,0.106696941766335,7.64702619827284e-06,3.63624942410463e-06,3.72424006971826e-06,3.70743041510685e-06,0.190345983960062,0.0149241821182684,0.137733557451736,3.12142450179011e-06,3.67236818666167e-06,0.45696251607289,3.69178205544168e-06,0.0951872988928135,0.0652336611892457,3.6068656095804e-06,3.42323818377439e-06,2.61755443136006e-06,3.76413192058736e-06,0.0346352388396025,0.144424678001314,3.74098099493394e-06,3.56074813881969e-06,0.244567565380508,0.150009323932732,0.0612526739925366,0.0356899583075305,3.58615049316522e-06,3.84342748576499e-06,3.82359816263603e-06,0.0931715489431034,0.376962976146412
"23",0.150976895350863,0.314541377333667,0.0210168274462715,9.45501069663086e-06,0.268985493383592,5.79502522678117e-06,0.326718510553364,4.76099665789743e-06,0.0620480965313489,4.48413410327241e-06,4.35534261845342e-06,4.23911235537312e-06,0.29372039396319,4.0373209399503e-06,0.0123621089615073,3.92713808246591e-06,3.96825184095063e-06,3.81235271468388e-06,3.86688199338649e-06,3.83189752276488e-06,7.64702619827284e-06,3.63624942410463e-06,3.72424006971826e-06,0.110464808411386,4.02902239081649e-06,0.0300693477911885,0.279324797308175,3.12142450179011e-06,0.26422583273085,0.026640358005849,3.69178205544168e-06,0.0715304355538016,3.5593996189691e-06,0.273732043249098,0.163648375463548,0.159636080954674,3.76413192058736e-06,3.48665472084535e-06,2.27878898646178e-06,3.74098099493394e-06,3.56074813881969e-06,0.230313563367806,0.0255644758824113,3.64615937449273e-06,0.190534273230118,3.58615049316522e-06,0.0519951060705716,0.172172986413882,0.245275744325865,3.60057234405168e-06
"24",0.145602593702245,0.376190057804352,1.78155781483704e-05,0.256835656008686,0.200904791971313,0.0114537746407204,0.0394710299972854,0.332476151148531,4.52753607536248e-06,4.48413410327241e-06,0.0813735331102168,0.153129572114319,4.17842541959413e-06,0.0358840403635528,4.05051774181459e-06,3.92713808246591e-06,0.0405732605967156,3.81235271468388e-06,3.86688199338649e-06,3.83189752276488e-06,7.64702619827284e-06,3.63624942410463e-06,0.0545226155882389,0.0532196272547082,0.109469499940575,3.22251327100265e-06,0.193159286316107,3.12142450179011e-06,0.155668110491705,0.261898959718882,3.69178205544168e-06,3.64152842555785e-06,3.5593996189691e-06,3.6068656095804e-06,3.42323818377439e-06,2.61755443136006e-06,0.0887618922465363,3.48665472084535e-06,2.27878898646178e-06,0.295997097225134,0.168574531110568,0.147718645813326,0.125063054902476,3.64615937449273e-06,3.59334586750876e-06,0.0938751950689546,3.84342748576499e-06,3.82359816263603e-06,0.1750010087629,3.60057234405168e-06
"25",4.70400102223718e-05,0.146078024648087,2.16525153230762e-06,7.28227299122483e-07,4.44981133973464e-07,4.47063332714582e-07,0.0584000036884148,2.8813476247944e-07,4.77828590230214e-08,0.0257737297481382,1.61789315286704e-07,0.0787921485503216,0.314878836822405,0.0858770189823828,0.426505906876995,2.38847498546768e-07,7.38495718341681e-08,3.22947385938778e-07,2.83798338476577e-07,0.0820079851907904,1.52217287959123e-07,2.18966821610017e-07,1.6221648868728e-07,1.07571422461785e-07,0.111190940335295,0.0911929532688812,0.146906696129229,5.11473158382926e-07,1.81737500755232e-07,0.146699823640608,4.39487315228939e-08,1.85232580272341e-07,1.3060269243115e-07,0.000140630174118981,0.157882355762127,6.14645943996237e-07,2.09606649396546e-07,0.186645893564988,0.0120836724091517,0.0761455148188203,0.0518626147254302,8.16280660270021e-08,0.187363391618774,3.93368349178724e-07,0.0217376873031665,0.0075201106954133,0.0097087906477065,0.14664138986423,0.0217923508822242,0.347867289972899
"26",4.70400102223718e-05,1.78881727536593e-05,2.16525153230762e-06,7.28227299122483e-07,4.44981133973464e-07,4.47063332714582e-07,0.25189283829393,0.014373464436734,0.149239322759977,0.159515606805696,0.236216329801882,2.7718782382279e-07,0.207414299803791,0.240739920419616,0.0146382080568303,0.000108127014191794,0.108827182507176,3.22947385938778e-07,2.83798338476577e-07,2.81916972695228e-07,0.108324786568358,2.18966821610017e-07,0.215245998600633,0.125435698095781,9.33088027501242e-08,4.80099095828217e-07,0.0418065852738687,5.11473158382926e-07,0.0446408999941064,2.78738221738209e-09,0.0692673758436946,1.85232580272341e-07,0.0738997256138856,7.24355923805484e-07,0.131753174162029,6.14645943996237e-07,2.09606649396546e-07,5.17401813217242e-07,7.35534975670199e-08,4.37895035978785e-07,0.0412913396516227,0.162622810796581,0.0539176512072718,3.93368349178724e-07,2.23268389063186e-07,2.22196296861834e-07,2.94477894764739e-07,0.00516409357077558,0.0795379926398582,0.0738035518268371
"27",4.70400102223718e-05,0.212525866308948,2.16525153230762e-06,0.26408841360704,4.44981133973464e-07,0.387606171100684,0.00180399303658162,2.8813476247944e-07,0.0695593317484162,0.182434209073351,1.61789315286704e-07,2.7718782382279e-07,2.15386321931486e-07,0.087799737833719,0.0444717260973971,0.352166826990162,0.0640503314806136,3.22947385938778e-07,0.0333172146660429,2.81916972695228e-07,1.52217287959123e-07,2.18966821610017e-07,0.0257814899230406,1.07571422461785e-07,0.175970627723179,4.80099095828217e-07,0.0732017683434452,0.0692004847486515,1.81737500755232e-07,0.125477627174771,0.264885635494494,1.85232580272341e-07,1.3060269243115e-07,0.329599120554788,2.36378404974345e-09,0.0257471411242064,0.11537971522704,0.47720442722846,0.304048701532665,4.37895035978785e-07,0.0724414813277115,0.0264821483257234,1.46906801889297e-07,3.93368349178724e-07,0.24517707072807,2.22196296861834e-07,0.0597434020171811,3.18206300593641e-08,1.87330120076257e-07,0.065779427501502
